trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1734,False,"{'a': 0.3, 'e': 0.17660016118501493}",30,10,39.24634149583979,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.3, 'e': 0.17642356102382992}",25,14,19.291306736400465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.3, 'e': 0.1762471374628061}",25,18,2.3298435195093146,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1737,False,"{'a': 0.3, 'e': 0.1760708903253433}",30,16,-17.22401657168671,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1738,False,"{'a': 0.3, 'e': 0.17589481943501795}",25,8,-21.170948426458853,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1739,False,"{'a': 0.3, 'e': 0.17571892461558292}",25,16,14.803281331977434,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.3, 'e': 0.17554320569096735}",25,18,-0.24183435447393564,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1741,False,"{'a': 0.3, 'e': 0.17536766248527638}",20,11,14.728051640138482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.3, 'e': 0.17519229482279108}",20,9,20.412270335162674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.3, 'e': 0.1750171025279683}",20,13,14.66595183858131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.3, 'e': 0.17484208542544033}",20,14,9.981085887818658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.3, 'e': 0.1746672433400149}",25,13,21.11114925311235,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.3, 'e': 0.17449257609667487}",20,4,23.621425820810963,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.3, 'e': 0.1743180835205782}",25,10,21.254814001854808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.3, 'e': 0.17414376543705762}",20,2,-18.389021023404375,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1749,False,"{'a': 0.3, 'e': 0.17396962167162056}",20,14,-30.1714165218277,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1750,False,"{'a': 0.3, 'e': 0.17379565204994896}",25,13,24.417332466017662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.3, 'e': 0.173621856397899}",30,22,18.736145622706214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.3, 'e': 0.1734482345415011}",35,24,-21.286005384209997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1753,False,"{'a': 0.3, 'e': 0.17327478630695958}",25,13,21.788335808333823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.3, 'e': 0.17310151152065265}",20,13,13.371669334478282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.3, 'e': 0.17292841000913198}",20,8,0.2595466206951891,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1756,False,"{'a': 0.3, 'e': 0.17275548159912285}",25,11,1.9646406486097603,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1757,False,"{'a': 0.3, 'e': 0.17258272611752373}",35,9,40.9763830723896,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.3, 'e': 0.1724101433914062}",25,11,10.509300899437452,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.3, 'e': 0.1722377332480148}",30,10,29.312820217903635,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.3, 'e': 0.17206549551476677}",30,23,5.246480555012015,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.3, 'e': 0.171893430019252}",25,11,22.79548133479689,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.3, 'e': 0.17172153658923275}",30,19,5.907510749261329,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1763,False,"{'a': 0.3, 'e': 0.17154981505264352}",30,20,4.748556412235547,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1764,False,"{'a': 0.3, 'e': 0.1713782652375909}",30,23,14.171429687643489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.3, 'e': 0.17120688697235328}",30,9,13.689253487353994,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1766,False,"{'a': 0.3, 'e': 0.17103568008538095}",30,11,-12.71235113453303,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
1767,False,"{'a': 0.3, 'e': 0.17086464440529556}",25,20,10.520829534424905,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.3, 'e': 0.17069377976089026}",25,7,20.34156561831766,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.3, 'e': 0.17052308598112936}",20,12,15.977218649394104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.3, 'e': 0.17035256289514825}",20,16,6.1320038369590595,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.3, 'e': 0.1701822103322531}",30,20,18.69336581009688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.3, 'e': 0.17001202812192084}",20,9,21.063455822155415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.3, 'e': 0.16984201609379893}",20,9,17.403372287790738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.3, 'e': 0.16967217407770513}",20,0,-117.19269592502337,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
1775,False,"{'a': 0.3, 'e': 0.16950250190362742}",20,14,8.382445714013455,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.3, 'e': 0.1693329994017238}",30,13,15.275691085179865,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1777,False,"{'a': 0.3, 'e': 0.16916366640232205}",25,7,-25.37708857116387,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1778,False,"{'a': 0.3, 'e': 0.16899450273591973}",25,8,-22.5927547809151,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
1779,False,"{'a': 0.3, 'e': 0.16882550823318382}",25,13,18.86962230521977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.3, 'e': 0.16865668272495063}",20,8,10.964563924831797,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1781,False,"{'a': 0.3, 'e': 0.16848802604222568}",20,13,5.928108776648352,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1782,False,"{'a': 0.3, 'e': 0.16831953801618346}",20,5,2.8177544012020057,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1783,False,"{'a': 0.3, 'e': 0.16815121847816727}",20,14,12.16241239558526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.3, 'e': 0.16798306725968912}",30,16,23.73178205187653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.3, 'e': 0.16781508419242944}",20,7,-10.602112192581922,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
1786,False,"{'a': 0.3, 'e': 0.167647269108237}",35,9,31.34287212480617,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1787,False,"{'a': 0.3, 'e': 0.16747962183912876}",25,16,11.310724306502111,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.3, 'e': 0.16731214221728963}",35,20,1.4815810693146918,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1789,False,"{'a': 0.3, 'e': 0.16714483007507233}",30,21,13.490345680105953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.3, 'e': 0.16697768524499726}",20,2,4.458645744375811,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1791,False,"{'a': 0.3, 'e': 0.16681070755975227}",20,7,-19.51220056267646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1792,False,"{'a': 0.3, 'e': 0.16664389685219252}",25,14,1.8316663157017714,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.3, 'e': 0.16647725295534033}",20,10,7.6100433072192155,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.3, 'e': 0.16631077570238498}",25,12,8.922020208079857,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1795,False,"{'a': 0.3, 'e': 0.1661444649266826}",20,11,1.256616784318271,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1796,False,"{'a': 0.3, 'e': 0.16597832046175592}",20,9,18.272514899688016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.3, 'e': 0.16581234214129417}",20,13,11.038129538062755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.3, 'e': 0.16564652979915287}",25,8,26.90587444128112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.3, 'e': 0.1654808832693537}",25,13,-15.98094800877561,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1800,False,"{'a': 0.3, 'e': 0.16531540238608436}",20,5,23.542411801049216,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.3, 'e': 0.16515008698369826}",25,6,19.588479820400625,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1802,False,"{'a': 0.3, 'e': 0.16498493689671456}",30,9,-6.232600508424705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1803,False,"{'a': 0.3, 'e': 0.16481995195981786}",20,12,15.012063814131109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.3, 'e': 0.16465513200785803}",30,16,26.69630109957641,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.3, 'e': 0.1644904768758502}",20,7,9.160216386301354,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1806,False,"{'a': 0.3, 'e': 0.16432598639897433}",20,14,6.883549546821756,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.3, 'e': 0.16416166041257535}",20,10,16.214591248006474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.3, 'e': 0.1639974987521628}",25,19,0.607441914252524,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1809,False,"{'a': 0.3, 'e': 0.16383350125341062}",25,13,12.82611877698785,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1810,False,"{'a': 0.3, 'e': 0.16366966775215722}",20,8,9.597333030421648,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1811,False,"{'a': 0.3, 'e': 0.16350599808440505}",25,13,21.818549747140036,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.3, 'e': 0.16334249208632065}",25,12,-21.24087631504274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1813,False,"{'a': 0.3, 'e': 0.16317914959423432}",30,8,33.50310125271534,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.3, 'e': 0.16301597044464008}",20,0,30.68919704494758,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1815,False,"{'a': 0.3, 'e': 0.16285295447419545}",20,6,26.665443911727227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.3, 'e': 0.16269010151972127}",20,3,-16.73005280657779,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1817,False,"{'a': 0.3, 'e': 0.16252741141820154}",20,0,21.046314343714865,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1818,False,"{'a': 0.3, 'e': 0.16236488400678334}",25,11,25.64501146682548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.3, 'e': 0.16220251912277656}",35,22,14.831994933832078,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1820,False,"{'a': 0.3, 'e': 0.16204031660365378}",20,6,0.024293420756728912,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1821,False,"{'a': 0.3, 'e': 0.16187827628705012}",25,14,15.03144129980765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.3, 'e': 0.16171639801076307}",20,0,27.973077146771843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1823,False,"{'a': 0.3, 'e': 0.1615546816127523}",20,16,5.5331841051347865,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.3, 'e': 0.16139312693113955}",25,3,40.13182369087017,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.3, 'e': 0.1612317338042084}",20,6,-16.70435381199689,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1826,False,"{'a': 0.3, 'e': 0.16107050207040421}",20,16,10.545348679378941,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.3, 'e': 0.1609094315683338}",30,18,20.376779342346556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.3, 'e': 0.16074852213676546}",25,14,11.705905733868414,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1829,False,"{'a': 0.3, 'e': 0.1605877736146287}",20,12,-6.865013555335873,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1830,False,"{'a': 0.3, 'e': 0.16042718584101406}",20,2,16.182554307053387,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.3, 'e': 0.16026675865517306}",20,8,20.51403099074607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.3, 'e': 0.16010649189651788}",25,5,-10.974870358203342,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1833,False,"{'a': 0.3, 'e': 0.15994638540462136}",20,6,28.069974394589963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.3, 'e': 0.15978643901921674}",25,13,7.8919338836583846,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1835,False,"{'a': 0.3, 'e': 0.15962665258019754}",25,14,21.59765964972601,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.3, 'e': 0.15946702592761733}",30,16,27.433809618293726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.3, 'e': 0.1593075589016897}",20,8,19.272097199424113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.3, 'e': 0.159148251342788}",25,7,-64.08056176503696,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1839,False,"{'a': 0.3, 'e': 0.15898910309144523}",30,14,-8.023910496390526,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1840,False,"{'a': 0.3, 'e': 0.15883011398835378}",30,17,-17.05256609535158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1841,False,"{'a': 0.3, 'e': 0.15867128387436544}",25,17,16.403057673245115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.3, 'e': 0.15851261259049107}",30,11,-11.189786171080726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1843,False,"{'a': 0.3, 'e': 0.1583540999779006}",20,7,21.228407987505545,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.3, 'e': 0.15819574587792268}",20,10,21.35677644992235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.3, 'e': 0.15803755013204476}",30,12,3.009032258950962,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1846,False,"{'a': 0.3, 'e': 0.1578795125819127}",25,15,-23.057271041802707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1847,False,"{'a': 0.3, 'e': 0.1577216330693308}",20,0,-30.390464614524554,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1848,False,"{'a': 0.3, 'e': 0.15756391143626147}",25,16,-23.320332718557495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1849,False,"{'a': 0.3, 'e': 0.1574063475248252}",20,9,23.918689778699516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.3, 'e': 0.15724894117730037}",20,8,14.619201186047675,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.3, 'e': 0.15709169223612307}",20,13,4.575080601561235,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.3, 'e': 0.15693460054388697}",20,12,12.866670744013023,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.3, 'e': 0.15677766594334308}",25,18,12.760162138488063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.3, 'e': 0.15662088827739973}",25,0,-33.996824742981744,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
1855,False,"{'a': 0.3, 'e': 0.15646426738912234}",30,14,15.135399061422305,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1856,False,"{'a': 0.3, 'e': 0.1563078031217332}",25,12,24.608329168592405,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.3, 'e': 0.15615149531861147}",30,13,19.28476464285625,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1858,False,"{'a': 0.3, 'e': 0.15599534382329286}",25,14,-5.084230135901025,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1859,False,"{'a': 0.3, 'e': 0.15583934847946956}",20,0,0.8591079861298259,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1860,False,"{'a': 0.3, 'e': 0.1556835091309901}",20,12,15.350333666477596,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.3, 'e': 0.1555278256218591}",20,12,15.648921323142286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.3, 'e': 0.15537229779623724}",30,11,35.85023966095384,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.3, 'e': 0.15521692549844102}",20,12,4.176186829715586,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1864,False,"{'a': 0.3, 'e': 0.15506170857294257}",20,8,-20.78989848675086,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1865,False,"{'a': 0.3, 'e': 0.1549066468643696}",20,1,15.917783733112973,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1866,False,"{'a': 0.3, 'e': 0.15475174021750526}",20,6,24.971229354779705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.3, 'e': 0.15459698847728776}",25,0,-2.496078794874556,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1868,False,"{'a': 0.3, 'e': 0.15444239148881048}",30,15,28.42753916949689,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.3, 'e': 0.15428794909732166}",35,20,-34.871432926599134,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1870,False,"{'a': 0.3, 'e': 0.15413366114822433}",20,6,21.682075483773986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.3, 'e': 0.1539795274870761}",30,4,-9.960818649154072,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
1872,False,"{'a': 0.3, 'e': 0.15382554795958903}",20,10,5.68081368513151,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.3, 'e': 0.15367172241162944}",30,18,25.680753223938925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.3, 'e': 0.1535180506892178}",25,8,-47.97756970279105,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
1875,False,"{'a': 0.3, 'e': 0.1533645326385286}",20,13,12.893941065217327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.3, 'e': 0.15321116810589006}",30,20,18.505187249365612,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.3, 'e': 0.15305795693778418}",30,1,-3.922311707592731,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 1}",1
1878,False,"{'a': 0.3, 'e': 0.1529048989808464}",20,10,17.48336938145628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.3, 'e': 0.15275199408186554}",25,16,4.119553778742678,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1880,False,"{'a': 0.3, 'e': 0.15259924208778367}",25,11,0.4298247469432537,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1881,False,"{'a': 0.3, 'e': 0.1524466428456959}",20,11,16.63830703988705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.3, 'e': 0.1522941962028502}",25,17,-25.057633928046183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1883,False,"{'a': 0.3, 'e': 0.15214190200664734}",20,8,-19.655203951022145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1884,False,"{'a': 0.3, 'e': 0.1519897601046407}",25,13,-20.802273650506777,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1885,False,"{'a': 0.3, 'e': 0.15183777034453605}",25,19,10.747040358493477,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.3, 'e': 0.15168593257419152}",25,11,28.760446735292938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.3, 'e': 0.15153424664161733}",25,15,18.709143295330595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.3, 'e': 0.15138271239497572}",20,0,16.908915323158123,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1889,False,"{'a': 0.3, 'e': 0.15123132968258074}",20,10,11.230508352788082,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.3, 'e': 0.15108009835289815}",20,13,5.833140357445408,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.3, 'e': 0.15092901825454527}",20,3,-26.08593913398127,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1892,False,"{'a': 0.3, 'e': 0.1507780892362907}",30,22,18.515931496408772,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.3, 'e': 0.1506273111470544}",20,13,14.448095740707945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.3, 'e': 0.15047668383590737}",25,5,-28.476967363909093,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
1895,False,"{'a': 0.3, 'e': 0.15032620715207146}",20,6,26.024849658306795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.3, 'e': 0.15017588094491938}",25,6,28.828929627668842,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.3, 'e': 0.15002570506397447}",35,25,20.343521138100826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.3, 'e': 0.1498756793589105}",25,14,16.7672647059736,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.3, 'e': 0.14972580367955157}",30,18,25.284536576480818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.3, 'e': 0.14957607787587204}",20,5,24.392434257977555,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.3, 'e': 0.14942650179799616}",25,17,15.197713444136106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.3, 'e': 0.14927707529619816}",20,10,7.480303616782928,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1903,False,"{'a': 0.3, 'e': 0.14912779822090197}",25,13,22.232291595310326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.3, 'e': 0.14897867042268106}",20,14,11.605427713256798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.3, 'e': 0.14882969175225838}",20,14,-33.58002697202753,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1906,False,"{'a': 0.3, 'e': 0.14868086206050612}",20,8,21.724742736320525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.3, 'e': 0.1485321811984456}",20,16,8.031248727394471,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.3, 'e': 0.14838364901724718}",20,1,36.32062636206452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.3, 'e': 0.14823526536822992}",20,16,5.954491115961834,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.3, 'e': 0.1480870301028617}",20,0,-2.352030690123157,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1911,False,"{'a': 0.3, 'e': 0.14793894307275884}",20,6,28.562429182294306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.3, 'e': 0.14779100412968607}",20,12,12.694185187568642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.3, 'e': 0.1476432131255564}",25,10,28.000970469529477,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.3, 'e': 0.14749556991243082}",25,12,25.120769159481664,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.3, 'e': 0.1473480743425184}",20,12,15.038299259967465,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.3, 'e': 0.14720072626817587}",20,16,9.831368440836695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
